"Code_Number","Aid_Year","Auto_Code_Clearing_Logic","Documents_Required","Additional_Notification_Message","Future_Auto_Clear"
"068","2016-2017","return true;","","",""
"069","2016-2017","return true;","","",""
"070","2016-2017","return true;","","",""
"071","2016-2017","return true;","","",""
"072","2016-2017","return true;","","",""
"073","2016-2017","return true;","","",""
"074","2016-2017","return true;","","",""
"075","2016-2017","return true;","","",""
"076","2016-2017","return true;","","",""
"077","2016-2017","return true;","","",""
"078","2016-2017","return true;","","",""
"079","2016-2017","return true;","","",""
"080","2016-2017","return true;","","",""
"081","2016-2017","return true;","","",""
"082","2016-2017","return true;","","",""
"083","2016-2017","return true;","","",""
"084","2016-2017","return true;","","",""
"085","2016-2017","return true;","","",""
"086","2016-2017","return true;","","",""
"087","2016-2017","return true;","","",""
"088","2016-2017","return true;","","",""
"089","2016-2017","return true;","","",""
"090","2016-2017","return true;","","",""
"091","2016-2017","return true;","","",""
"092","2016-2017","return true;","","",""
"093","2016-2017","return true;","","",""
"094","2016-2017","return true;","","",""
"095","2016-2017","return true;","","",""
"096","2016-2017","return true;","","",""
"097","2016-2017","return true;","","",""
"098","2016-2017","return true;","","",""
"099","2016-2017","return true;","","",""
"100","2016-2017","return true;","","",""
"101","2016-2017","return true;","","",""
"102","2016-2017","return true;","","",""
"103","2016-2017","return true;","","",""
"104","2016-2017","return true;","","",""
"105","2016-2017","return true;","","",""
"106","2016-2017","return true;","","",""
"107","2016-2017","return true;","","",""
"108","2016-2017","return true;","","",""
"109","2016-2017","return true;","","",""
"110","2016-2017","return true;","","",""
"111","2016-2017","return true;","","",""
"112","2016-2017","return true;","","",""
"113","2016-2017","return true;","","",""
"114","2016-2017","return true;","","",""
"115","2016-2017","return true;","","",""
"116","2016-2017","return true;","","",""
"117","2016-2017","return true;","","",""
"118","2016-2017","return true;","","",""
"119","2016-2017","return true;","","",""
"120","2016-2017","return true;","","",""
"121","2016-2017","return true;","","",""
"122","2016-2017","return true;","","",""
"123","2016-2017","return true;","","",""
"124","2016-2017","return true;","","",""
"125","2016-2017","return true;","","",""
"126","2016-2017","return true;","","",""
"127","2016-2017","return true;","","",""
"128","2016-2017","return true;","","",""
"129","2016-2017","return true;","","",""
"130","2016-2017","return true;","","",""
"131","2016-2017","return true;","","",""
"132","2016-2017","return true;","","",""
"133","2016-2017","return true;","","",""
"134","2016-2017","return true;","","",""
"135","2016-2017","return true;","","",""
"136","2016-2017","return true;","","",""
"137","2016-2017","return true;","","",""
"138","2016-2017","return true;","","",""
"139","2016-2017","return true;","","",""
"140","2016-2017","return true;","","",""
"141","2016-2017","return true;","","",""
"142","2016-2017","return true;","","",""
"143","2016-2017","return true;","","",""
"144","2016-2017","return true;","","",""
"145","2016-2017","return true;","","",""
"146","2016-2017","return true;","","",""
"147","2016-2017","return true;","","",""
"148","2016-2017","return true;","","",""
"149","2016-2017","return true;","","",""
"150","2016-2017","return true;","","",""
"151","2016-2017","return true;","","",""
"152","2016-2017","return true;","","",""
"153","2016-2017","return true;","","",""
"154","2016-2017","return true;","","",""
"155","2016-2017","return true;","","",""
"156","2016-2017","return true;","","",""
"157","2016-2017","return true;","","",""
"158","2016-2017","return true;","","",""
"159","2016-2017","return true;","","",""
"160","2016-2017","return true;","","",""
"161","2016-2017","return true;","","",""
"162","2016-2017","return true;","","",""
"163","2016-2017","return true;","","",""
"164","2016-2017","return true;","","",""
"165","2016-2017","return true;","","",""
"166","2016-2017","return true;","","",""
"168","2016-2017","return true;","","",""
"169","2016-2017","return true;","","",""
"170","2016-2017","return true;","","",""
"171","2016-2017","return true;","","",""
"172","2016-2017","return true;","","",""
"173","2016-2017","return true;","","",""
"174","2016-2017","return true;","","",""
"175","2016-2017","return true;","","",""
"176","2016-2017","return true;","","",""
"177","2016-2017","return true;","","",""
"178","2016-2017","return true;","","",""
"179","2016-2017","return true;","","",""
"180","2016-2017","return true;","","",""
"190","2016-2017","return true;","","",""
"191","2016-2017","return true;","","",""
"195","2016-2017","return true;","","",""
"196","2016-2017","return true;","","",""
"198","2016-2017","return true;","","",""
"201","2016-2017","return true;","","",""
"202","2016-2017","return true;","","",""
"203","2016-2017","return true;","","",""
"205","2016-2017","return true;","","",""
"206","2016-2017","return true;","","",""
"209","2016-2017","return true;","","",""
"210","2016-2017","return true;","","",""
"211","2016-2017","return true;","","",""
"213","2016-2017","return true;","","",""
"214","2016-2017","return true;","","",""
"215","2016-2017","return true;","","",""
"216","2016-2017","return true;","","",""
"217","2016-2017","return true;","","",""
"218","2016-2017","return true;","","",""
"220","2016-2017","return true;","","",""
"222","2016-2017","return true;","","",""
"223","2016-2017","return true;","","",""
"224","2016-2017","return true;","","",""
"226","2016-2017","return true;","","",""
"227","2016-2017","return true;","","",""
"228","2016-2017","return true;","","",""
"229","2016-2017","return true;","","",""
"231","2016-2017","return true;","","",""
"232","2016-2017","return true;","","",""
"235","2016-2017","return true;","","",""
"238","2016-2017","return true;","","",""
"239","2016-2017","return true;","","",""
"245","2016-2017","return true;","","",""
"247","2016-2017","return true;","","",""
"248","2016-2017","return true;","","",""
"251","2016-2017","return true;","","",""
"252","2016-2017","return true;","","",""
"253","2016-2017","return true;","","",""
"254","2016-2017","return true;","","",""
"255","2016-2017","return true;","","",""
"256","2016-2017","return true;","","",""
"257","2016-2017","return true;","","",""
"258","2016-2017","return true;","","",""
"259","2016-2017","return true;","","",""
"260","2016-2017","return true;","","",""
"267","2016-2017","return true;","","",""
"272","2016-2017","return true;","","",""
"273","2016-2017","return true;","","",""
"274","2016-2017","return true;","","",""
"275","2016-2017","return true;","","",""
"276","2016-2017","return true;","","",""
"277","2016-2017","return true;","","",""
"278","2016-2017","return true;","","",""
"279","2016-2017","return true;","","",""
"280","2016-2017","return true;","","",""
"281","2016-2017","return true;","","",""
"282","2016-2017","return true;","","",""
"283","2016-2017","return true;","","",""
"284","2016-2017","return true;","","",""
"285","2016-2017","return true;","","",""
"286","2016-2017","return true;","","",""
"287","2016-2017","return true;","","",""
"288","2016-2017","return true;","","",""
"289","2016-2017","return true;","","",""
"290","2016-2017","return true;","","",""
"291","2016-2017","return true;","","",""
"292","2016-2017","return true;","","",""
"293","2016-2017","return true;","","",""
"294","2016-2017","return true;","","",""
"295","2016-2017","return true;","","",""
"296","2016-2017","return true;","","",""
"297","2016-2017","return true;","","",""
"298","2016-2017","return true;","","",""
"299","2016-2017","return true;","","",""
"300","2016-2017","return true;","","",""
"301","2016-2017","return true;","","",""
"302","2016-2017","return true;","","",""
"303","2016-2017","return true;","","",""
"304","2016-2017","return true;","","",""
"305","2016-2017","return true;","","",""
"306","2016-2017","return true;","","",""
"307","2016-2017","return true;","","",""
"308","2016-2017","return true;","","",""
"309","2016-2017","return true;","","",""
"310","2016-2017","return true;","","",""
"311","2016-2017","return true;","","",""
"312","2016-2017","return true;","","",""
"313","2016-2017","return true;","","",""
"314","2016-2017","return true;","","",""
"315","2016-2017","return true;","","",""
"316","2016-2017","return true;","","",""
"317","2016-2017","return true;","","",""
"318","2016-2017","return true;","","",""
"319","2016-2017","return true;","","",""
"321","2016-2017","return true;","","",""
"322","2016-2017","return true;","","",""
"326","2016-2017","return true;","","",""
"327","2016-2017","return true;","","",""
"328","2016-2017","return true;","","",""
"329","2016-2017","return true;","","",""
"330","2016-2017","return true;","","",""
"331","2016-2017","return true;","","",""
"332","2016-2017","return true;","","",""
"333","2016-2017","return true;","","",""
"334","2016-2017","return true;","","",""
"335","2016-2017","return true;","","",""
"336","2016-2017","return true;","","",""
"337","2016-2017","return true;","","",""
"338","2016-2017","return true;","","",""
"339","2016-2017","return true;","","",""
"340","2016-2017","return true;","","",""
"341","2016-2017","return true;","","",""
"342","2016-2017","return true;","","",""
"343","2016-2017","return true;","","",""
"344","2016-2017","return true;","","",""
"345","2016-2017","return true;","","",""
"346","2016-2017","return true;","","",""
"347","2016-2017","return true;","","",""
"348","2016-2017","return true;","","",""
"349","2016-2017","return true;","","",""
"350","2016-2017","return true;","","",""
"351","2016-2017","return true;","","",""
"352","2016-2017","return true;","","",""
"353","2016-2017","return true;","","",""
"354","2016-2017","return true;","","",""
"355","2016-2017","return true;","","",""
"356","2016-2017","return true;","","",""
"357","2016-2017","return true;","","",""
"359","2016-2017","return true;","","",""
"360","2016-2017","return true;","","",""
"361","2016-2017","return true;","","",""
"362","2016-2017","return true;","","",""
"363","2016-2017","return true;","","",""
"364","2016-2017","return true;","","",""
"365","2016-2017","return true;","","",""
"366","2016-2017","return true;","","",""
"367","2016-2017","return true;","","",""
"368","2016-2017","return true;","","",""
"369","2016-2017","return true;","","",""
"370","2016-2017","return true;","","",""
"371","2016-2017","return true;","","",""
"372","2016-2017","return true;","","",""
"373","2016-2017","return true;","","",""
"374","2016-2017","return true;","","",""
