"ISIR_Field_Name","Aid_Year","Auto_Code_Clearing_Logic","Documents_Required","Additional_Notification_Message","Resolution_Required","Flag_Index"
"HIGHSCHOOLSTATE","2023-2024","return true;","","","false","25"
"HSDIPLOMAOREQUIVALENT","2023-2024","return true;","","","false","22"
"INTERESTEDINWORKSTUDY","2023-2024","return true;","","","false","30"
"ISSTUDENTMARRIED","2023-2024","return true;","","","false","58"
"LEGALSTATERESIDENCE","2023-2024","return true;","","","false","17"
"MAILINGADDRESS","2023-2024","return true;","","","false","3"
"MARITALSTATUSDATE","2023-2024","return true;","","","false","16"
"ORPHANWARDOFCOURTORFOSTERCARE","2023-2024","return true;","","","false","64"
"PARENT1DATEOFBIRTH","2023-2024","return true;","","","false","75"
"PARENT1FIRSTNAMEINITIAL","2023-2024","return true;","","","false","74"
"PARENT1HIGHESTGRADELEVELCOMPLETED","2023-2024","return true;","","","false","20"
"PARENT1INCOMEEARNEDFROMWORK","2023-2024","return true;","","","false","98"
"PARENT1LASTNAME","2023-2024","return true;","","","false","73"
"PARENT1SOCIALSECURITYNUMBER","2023-2024","return true;","","","false","72"
"PARENT2DATEOFBIRTH","2023-2024","return true;","","","false","79"
"PARENT2FIRSTNAMEINITIAL","2023-2024","return true;","","","false","78"
"PARENT2HIGHESTGRADELEVELCOMPLETED","2023-2024","return true;","","","false","21"
"PARENT2INCOMEEARNEDFROMWORK","2023-2024","return true;","","","false","99"
"PARENT2LASTNAME","2023-2024","return true;","","","false","77"
"PARENT2SOCIALSECURITYNUMBER","2023-2024","return true;","","","false","76"
"PARENTDISLOCATEDWORKER","2023-2024","return true;","","","false","95"
"PARENTFOODSTAMPBENEFITS","2023-2024","return true;","","","false","87"
"PARENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2023-2024","return true;","","","false","88"
"PARENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2023-2024","return true;","","","false","96"
"PARENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2023-2024","return true;","","","false","102"
"PARENTSCASHSAVINGSANDCHECKING","2023-2024","return true;","","","false","100"
"PARENTSCHILDSUPPORTPAID","2023-2024","return true;","","","false","104"
"PARENTSCHILDSUPPORTRECEIVED","2023-2024","return true;","","","false","111"
"PARENTSCOMBATPAY","2023-2024","return true;","","","false","107"
"PARENTSCOOPERATIVEEDUCATION","2023-2024","return true;","","","false","108"
"PARENTSEDUCATIONALCREDITS","2023-2024","return true;","","","false","103"
"PARENTSEMAILADDRESS","2023-2024","return true;","","","false","80"
"PARENTSFILEDSCHEDULE1","2023-2024","return true;","","","false","94"
"PARENTSGRANTSCHOLARSHIPAID","2023-2024","return true;","","","false","106"
"PARENTSINTERESTINCOME","2023-2024","return true;","","","false","112"
"PARENTSINVESTMENTNETWORTH","2023-2024","return true;","","","false","101"
"PARENTSIRAPAYMENTS","2023-2024","return true;","","","false","110"
"PARENTSLEGALRESIDENCEDATE","2023-2024","return true;","","","false","83"
"PARENTSLEGALRESIDENTSBEFORE","2023-2024","return true;","","","false","82"
"PARENTSMARITALSTATUS","2023-2024","return true;","","","false","70"
"PARENTSMARITALSTATUSDATE","2023-2024","return true;","","","false","71"
"PARENTSMILITARYCLERGYALLOWANCES","2023-2024","return true;","","","false","114"
"PARENTSNEEDBASEDEMPLOYMENT","2023-2024","return true;","","","false","105"
"PARENTSNUMBERINCOLLEGE","2023-2024","return true;","","","false","85"
"PARENTSNUMBEROFFAMILYMEMBERS","2023-2024","return true;","","","false","84"
"PARENTSOTHERUNTAXEDINCOME","2023-2024","return true;","","","false","116"
"PARENTSPENSIONPAYMENTS","2023-2024","return true;","","","false","109"
"PARENTSSTATEOFLEGALRESIDENCE","2023-2024","return true;","","","false","81"
"PARENTSTAXRETURNCOMPLETED","2023-2024","return true;","","","false","91"
"PARENTSTAXRETURNFILINGSTATUS","2023-2024","return true;","","","false","93"
"PARENTSTYPEOFTAXFORMUSED","2023-2024","return true;","","","false","92"
"PARENTSUNTAXEDIRADISTANDPENSIONS","2023-2024","return true;","","","false","113"
"PARENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2023-2024","return true;","","","false","86"
"PARENTSUSINCOMETAXPAID","2023-2024","return true;","","","false","97"
"PARENTSVETERANSNONEDUCATIONBENEFITS","2023-2024","return true;","","","false","115"
"PARENTTANFBENEFITS","2023-2024","return true;","","","false","89"
"PARENTWICBENEFITS","2023-2024","return true;","","","false","90"
"PERMANENTCITY","2023-2024","return true;","","","false","4"
"PERMANENTPHONENO","2023-2024","return true;","","","false","9"
"PERMANENTSTATE","2023-2024","return true;","","","false","5"
"PERMANENTZIPCODE","2023-2024","return true;","","","false","6"
"PREPARERSEMPLOYERIDENTIFICATIONNUMBEREIN","2023-2024","return true;","","","false","148"
"PREPARERSSIGNATURE","2023-2024","return true;","","","false","149"
"PREPARERSSOCIALSECURITYNUMBER","2023-2024","return true;","","","false","147"
"PROFESSIONALJUDGMENT","2023-2024","return true;","","","false","151"
"SIGNEDBY","2023-2024","return true;","","","false","146"
"SPOUSESINCOMEEARNEDFROMWORK","2023-2024","return true;","","","false","38"
"STUDENTFILEDSCHEDULE1","2023-2024","return true;","","","false","34"
"STUDENTFIRSTNAME","2023-2024","return true;","","","false","1"
"STUDENTFOODSTAMPBENEFITS","2023-2024","return true;","","","false","120"
"STUDENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2023-2024","return true;","","","false","121"
"STUDENTLASTNAME","2023-2024","return true;","","","false","0"
"STUDENTLEGALRESDATE","2023-2024","return true;","","","false","19"
"STUDENTMARITALSTATUS","2023-2024","return true;","","","false","15"
"STUDENTMIDDLEINITIAL","2023-2024","return true;","","","false","2"
"STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2023-2024","return true;","","","false","35"
"STUDENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2023-2024","return true;","","","false","41"
"STUDENTSCASHSAVINGSANDCHECKING","2023-2024","return true;","","","false","39"
"STUDENTSCHILDSUPPORTPAID","2023-2024","return true;","","","false","43"
"STUDENTSCHILDSUPPORTRECEIVED","2023-2024","return true;","","","false","50"
"STUDENTSCOMBATPAY","2023-2024","return true;","","","false","46"
"STUDENTSCOOPERATIVEEDUCATION","2023-2024","return true;","","","false","47"
"STUDENTSEDUCATIONALCREDITS","2023-2024","return true;","","","false","42"
"STUDENTSGRANTSCHOLARSHIPAID","2023-2024","return true;","","","false","45"
"STUDENTSINCOMEEARNEDFROMWORK","2023-2024","return true;","","","false","37"
"STUDENTSINTERESTINCOME","2023-2024","return true;","","","false","51"
"STUDENTSINVESTMENTNETWORTH","2023-2024","return true;","","","false","40"
"STUDENTSIRAPAYMENTS","2023-2024","return true;","","","false","49"
"STUDENTSMILITARYCLERGYALLOWANCES","2023-2024","return true;","","","false","53"
"STUDENTSNEEDBASEDEMPLOYMENT","2023-2024","return true;","","","false","44"
"STUDENTSNUMBERINCOLLEGE","2023-2024","return true;","","","false","118"
"STUDENTSNUMBEROFFAMILYMEMBERS","2023-2024","return true;","","","false","117"
"STUDENTSOTHERNONREPORTEDMONEY","2023-2024","return true;","","","false","56"
"STUDENTSOTHERUNTAXEDINCOME","2023-2024","return true;","","","false","55"
"STUDENTSPENSIONPAYMENTS","2023-2024","return true;","","","false","48"
"STUDENTSPOUSEDISLOCATEDWORKER","2023-2024","return true;","","","false","124"
"STUDENTSSN","2023-2024","return true;","","","false","7"
"STUDENTSTAXRETURNCOMPLETED","2023-2024","return true;","","","false","31"
"STUDENTSTAXRETURNFILINGSTATUS","2023-2024","return true;","","","false","33"
"STUDENTSTYPEOFTAXFORMUSED","2023-2024","return true;","","","false","32"
"STUDENTSUNTAXEDIRADISTANDPENSIONS","2023-2024","return true;","","","false","52"
"STUDENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2023-2024","return true;","","","false","119"
"STUDENTSUSINCOMETAXPAID","2023-2024","return true;","","","false","36"
"STUDENTSVETERANSNONEDUCATIONBENEFITS","2023-2024","return true;","","","false","54"
"STUDENTTANFBENEFITS","2023-2024","return true;","","","false","122"
"STUDENTWICBENEFITS","2023-2024","return true;","","","false","123"
"STUNDENTSLEGALRESIDENCEBEFORE","2023-2024","return true;","","","false","18"
"UNACCOMPANIEDYOUTHDETERMINEDBYHUD","2023-2024","return true;","","","false","68"
"UNACCOMPANIEDYOUTHDETERMINEDBYSCHOOLDISTRICTLIAISON","2023-2024","return true;","","","false","67"
"VETERANOFUSARMEDFORCES","2023-2024","return true;","","","false","61"
"WORKINGONAMASTERSORDOCTORATEPROGRAM","2023-2024","return true;","","","false","59"
"PARENTSPOUSE_ADJUSTEDGROSSINCOME","2024-2025","return true;","","","false","216"
"PARENTSPOUSE_CITY","2024-2025","return true;","","","false","203"
"PARENTSPOUSE_CONSENTTORETRIEVEANDDISCLOSEFTI","2024-2025","return true;","","","false","223"
"PARENTSPOUSE_COUNTRY","2024-2025","return true;","","","false","206"
"PARENTSPOUSE_DATEOFBIRTH","2024-2025","return true;","","","false","197"
"PARENTSPOUSE_DEDUCTIBLEPAYMENTSTOIRAKEOGHOTHER","2024-2025","return true;","","","false","218"
"PARENTSPOUSE_EDUCATIONCREDITS","2024-2025","return true;","","","false","219"
"PARENTSPOUSE_EMAILADDRESS","2024-2025","return true;","","","false","201"
"PARENTSPOUSE_FILED1040OR1040NR","2024-2025","return true;","","","false","207"
"PARENTSPOUSE_FILEDNONUSTAXRETURN","2024-2025","return true;","","","false","208"
"PARENTSPOUSE_FILEDSCHEDULEABDEFORH","2024-2025","return true;","","","false","220"
"PARENTSPOUSE_FIRSTNAME","2024-2025","return true;","","","false","193"
"PARENTSPOUSE_FOREIGNEARNEDINCOMEEXCLUSION","2024-2025","return true;","","","false","222"
"PARENTSPOUSE_INCOMEEARNEDFROMWORK","2024-2025","return true;","","","false","210"
"PARENTSPOUSE_INCOMETAXPAID","2024-2025","return true;","","","false","217"
"PARENTSPOUSE_IRAROLLOVER","2024-2025","return true;","","","false","213"
"PARENTSPOUSE_ITIN","2024-2025","return true;","","","false","199"
"PARENTSPOUSE_LASTNAME","2024-2025","return true;","","","false","195"
"PARENTSPOUSE_MIDDLENAME","2024-2025","return true;","","","false","194"
"PARENTSPOUSE_PENSIONROLLOVER","2024-2025","return true;","","","false","215"
"PARENTSPOUSE_PHONENUMBER","2024-2025","return true;","","","false","200"
"PARENTSPOUSE_SCHEDULECAMOUNT","2024-2025","return true;","","","false","221"
"PARENTSPOUSE_SIGNATURE","2024-2025","return true;","","","false","224"
"PARENTSPOUSE_SIGNATUREDATE","2024-2025","return true;","","","false","225"
"PARENTSPOUSE_SOCIALSECURITYNUMBER","2024-2025","return true;","","","false","198"
"PARENTSPOUSE_STATE","2024-2025","return true;","","","false","204"
"PARENTSPOUSE_STREETADDRESS","2024-2025","return true;","","","false","202"
"PARENTSPOUSE_SUFFIX","2024-2025","return true;","","","false","196"
"PARENTSPOUSE_TAXEXEMPTINTERESTINCOME","2024-2025","return true;","","","false","211"
"PARENTSPOUSE_TAXRETURNFILINGSTATUS","2024-2025","return true;","","","false","209"
"PARENTSPOUSE_UNTAXEDPORTIONSOFIRADISTRIBUTIONS","2024-2025","return true;","","","false","212"
"PARENTSPOUSE_UNTAXEDPORTIONSOFPENSIONS","2024-2025","return true;","","","false","214"
"PARENTSPOUSE_ZIPCODE","2024-2025","return true;","","","false","205"
"PARENT_ADJUSTEDGROSSINCOME","2024-2025","return true;","","","false","177"
"PARENT_CHILDSUPPORTRECEIVED","2024-2025","return true;","","","false","186"
"PARENT_CITY","2024-2025","return true;","","","false","148"
"PARENT_COLLEGEGRANTANDSCHOLARSHIPAID","2024-2025","return true;","","","false","184"
"PARENT_CONSENTTORETRIEVEANDDISCLOSEFTI","2024-2025","return true;","","","false","190"
"PARENT_COUNTRY","2024-2025","return true;","","","false","151"
"PARENT_DATEOFBIRTH","2024-2025","return true;","","","false","142"
"PARENT_DEDUCTIBLEPAYMENTSTOIRAKEOGHOTHER","2024-2025","return true;","","","false","180"
"PARENT_EARNEDINCOMETAXCREDITRECEIVEDDURINGTAXYEAR","2024-2025","return true;","","","false","179"
"PARENT_EDUCATIONCREDITS","2024-2025","return true;","","","false","181"
"PARENT_EMAILADDRESS","2024-2025","return true;","","","false","146"
"PARENT_FILED1040OR1040NR","2024-2025","return true;","","","false","167"
"PARENT_FILEDJOINTRETURNWITHCURRENTSPOUSE","2024-2025","return true;","","","false","169"
"PARENT_FILEDNONUSTAXRETURN","2024-2025","return true;","","","false","168"
"PARENT_FILEDSCHEDULEABDEFORH","2024-2025","return true;","","","false","182"
"PARENT_FIRSTNAME","2024-2025","return true;","","","false","138"
"PARENT_FOREIGNEARNEDINCOMEEXCLUSION","2024-2025","return true;","","","false","185"
"PARENT_INCOMEEARNEDFROMWORK","2024-2025","return true;","","","false","171"
"PARENT_INCOMETAXPAID","2024-2025","return true;","","","false","178"
"PARENT_IRAROLLOVER","2024-2025","return true;","","","false","174"
"PARENT_ITIN","2024-2025","return true;","","","false","144"
"PARENT_LASTNAME","2024-2025","return true;","","","false","140"
"PARENT_LEGALRESIDENCEDATE","2024-2025","return true;","","","false","154"
"PARENT_MARITALSTATUS","2024-2025","return true;","","","false","152"
"PARENT_MIDDLENAME","2024-2025","return true;","","","false","139"
"PARENT_NETWORTHOFBUSINESSESINVESTMENTFARMS","2024-2025","return true;","","","false","189"
"PARENT_NETWORTHOFCURRENTINVESTMENTS","2024-2025","return true;","","","false","187"
"PARENT_NONEOFTHEABOVEFEDERALBENEFITS","2024-2025","return true;","","","false","166"
"PARENT_NUMBERINCOLLEGE","2024-2025","return true;","","","false","156"
"PARENT_PENSIONROLLOVER","2024-2025","return true;","","","false","176"
"PARENT_PHONENUMBER","2024-2025","return true;","","","false","145"
"PARENT_RECEIVEDEITC","2024-2025","return true;","","","false","157"
"PARENT_RECEIVEDFEDERALHOUSINGASSISTANCE","2024-2025","return true;","","","false","158"
"PARENT_RECEIVEDFREEREDUCEDPRICELUNCH","2024-2025","return true;","","","false","159"
"PARENT_RECEIVEDMEDICAID","2024-2025","return true;","","","false","160"
"PARENT_RECEIVEDREFUNDABLECREDITFOR36BHEALTHPLAN","2024-2025","return true;","","","false","161"
"PARENT_RECEIVEDSNAP","2024-2025","return true;","","","false","162"
"PARENT_RECEIVEDSUPPLEMENTALSECURITYINCOME","2024-2025","return true;","","","false","163"
"PARENT_RECEIVEDTANF","2024-2025","return true;","","","false","164"
"PARENT_RECEIVEDWIC","2024-2025","return true;","","","false","165"
"PARENT_SCHEDULECAMOUNT","2024-2025","return true;","","","false","183"
"PARENT_SIGNATURE","2024-2025","return true;","","","false","191"
"PARENT_SIGNATUREDATE","2024-2025","return true;","","","false","192"
"PARENT_SOCIALSECURITYNUMBER","2024-2025","return true;","","","false","143"
"PARENT_STATE","2024-2025","return true;","","","false","149"
"PARENT_STATEOFLEGALRESIDENCE","2024-2025","return true;","","","false","153"
"PARENT_STREETADDRESS","2024-2025","return true;","","","false","147"
"PARENT_SUFFIX","2024-2025","return true;","","","false","141"
"PARENT_TAXEXEMPTINTERESTINCOME","2024-2025","return true;","","","false","172"
"PARENT_TAXRETURNFILINGSTATUS","2024-2025","return true;","","","false","170"
"PARENT_TOTALOFCASHSAVINGSANDCHECKINGACCOUNTS","2024-2025","return true;","","","false","188"
"PARENT_UNTAXEDPORTIONSOFIRADISTRIBUTIONS","2024-2025","return true;","","","false","173"
"PARENT_UNTAXEDPORTIONSOFPENSIONS","2024-2025","return true;","","","false","175"
"PARENT_UPDATEDFAMILYSIZE","2024-2025","return true;","","","false","155"
"PARENT_ZIPCODE","2024-2025","return true;","","","false","150"
"SPOUSE_ADJUSTEDGROSSINCOME","2024-2025","return true;","","","false","128"
"SPOUSE_CITY","2024-2025","return true;","","","false","115"
"SPOUSE_CONSENTTORETRIEVEANDDISCLOSEFTI","2024-2025","return true;","","","false","135"
"SPOUSE_COUNTRY","2024-2025","return true;","","","false","118"
"SPOUSE_DATEOFBIRTH","2024-2025","return true;","","","false","109"
"SPOUSE_DEDUCTIBLEPAYMENTSTOIRAKEOGHOTHER","2024-2025","return true;","","","false","130"
"SPOUSE_EDUCATIONCREDITS","2024-2025","return true;","","","false","131"
"SPOUSE_EMAILADDRESS","2024-2025","return true;","","","false","113"
"SPOUSE_FILED1040OR1040NR","2024-2025","return true;","","","false","119"
"SPOUSE_FILEDNONUSTAXRETURN","2024-2025","return true;","","","false","120"
"SPOUSE_FILEDSCHEDULEABDEFORH","2024-2025","return true;","","","false","132"
"SPOUSE_FIRSTNAME","2024-2025","return true;","","","false","105"
"SPOUSE_FOREIGNEARNEDINCOMEEXCLUSION","2024-2025","return true;","","","false","134"
"SPOUSE_INCOMEEARNEDFROMWORK","2024-2025","return true;","","","false","122"
"SPOUSE_INCOMETAXPAID","2024-2025","return true;","","","false","129"
"SPOUSE_IRAROLLOVER","2024-2025","return true;","","","false","125"
"SPOUSE_ITIN","2024-2025","return true;","","","false","111"
"SPOUSE_LASTNAME","2024-2025","return true;","","","false","107"
"SPOUSE_MIDDLENAME","2024-2025","return true;","","","false","106"
"SPOUSE_PENSIONROLLOVER","2024-2025","return true;","","","false","127"
"SPOUSE_PHONENUMBER","2024-2025","return true;","","","false","112"
"SPOUSE_SCHEDULECAMOUNT","2024-2025","return true;","","","false","133"
"SPOUSE_SIGNATURE","2024-2025","return true;","","","false","136"
"SPOUSE_SIGNATUREDATE","2024-2025","return true;","","","false","137"
"SPOUSE_SOCIALSECURITYNUMBER","2024-2025","return true;","","","false","110"
"SPOUSE_STATE","2024-2025","return true;","","","false","116"
"SPOUSE_STREETADDRESS","2024-2025","return true;","","","false","114"
"SPOUSE_SUFFIX","2024-2025","return true;","","","false","108"
"SPOUSE_TAXEXEMPTINTERESTINCOME","2024-2025","return true;","","","false","123"
"SPOUSE_TAXRETURNFILINGSTATUS","2024-2025","return true;","","","false","121"
"SPOUSE_UNTAXEDPORTIONSOFIRADISTRIBUTIONS","2024-2025","return true;","","","false","124"
"SPOUSE_UNTAXEDPORTIONSOFPENSIONS","2024-2025","return true;","","","false","126"
"SPOUSE_ZIPCODE","2024-2025","return true;","","","false","117"
"STUDENT_ACTIVEDUTY","2024-2025","return true;","","","false","18"
"STUDENT_ADJUSTEDGROSSINCOME","2024-2025","return true;","","","false","69"
"STUDENT_ANUMBER","2024-2025","return true;","","","false","38"
"STUDENT_CHILDOROTHERDEPENDENTS","2024-2025","return true;","","","false","20"
"STUDENT_CHILDSUPPORTRECEIVED","2024-2025","return true;","","","false","78"
"STUDENT_CITIZENSHIPSTATUS","2024-2025","return true;","","","false","37"
"STUDENT_CITY","2024-2025","return true;","","","false","10"
"STUDENT_COLLEGE1","2024-2025","return true;","","","false","82"
"STUDENT_COLLEGE10","2024-2025","return true;","","","false","91"
"STUDENT_COLLEGE11","2024-2025","return true;","","","false","92"
"STUDENT_COLLEGE12","2024-2025","return true;","","","false","93"
"STUDENT_COLLEGE13","2024-2025","return true;","","","false","94"
"STUDENT_COLLEGE14","2024-2025","return true;","","","false","95"
"STUDENT_COLLEGE15","2024-2025","return true;","","","false","96"
"STUDENT_COLLEGE16","2024-2025","return true;","","","false","97"
"STUDENT_COLLEGE17","2024-2025","return true;","","","false","98"
"STUDENT_COLLEGE18","2024-2025","return true;","","","false","99"
"STUDENT_COLLEGE19","2024-2025","return true;","","","false","100"
"STUDENT_COLLEGE2","2024-2025","return true;","","","false","83"
"STUDENT_COLLEGE20","2024-2025","return true;","","","false","101"
"STUDENT_COLLEGE3","2024-2025","return true;","","","false","84"
"STUDENT_COLLEGE4","2024-2025","return true;","","","false","85"
"STUDENT_COLLEGE5","2024-2025","return true;","","","false","86"
"STUDENT_COLLEGE6","2024-2025","return true;","","","false","87"
"STUDENT_COLLEGE7","2024-2025","return true;","","","false","88"
"STUDENT_COLLEGE8","2024-2025","return true;","","","false","89"
"STUDENT_COLLEGE9","2024-2025","return true;","","","false","90"
"STUDENT_COLLEGEGRANTANDSCHOLARSHIPAID","2024-2025","return true;","","","false","76"
"STUDENT_CONSENTTORETRIEVEANDDISCLOSEFTI","2024-2025","return true;","","","false","102"
"STUDENT_COUNTRY","2024-2025","return true;","","","false","13"
"STUDENT_DATEOFBIRTH","2024-2025","return true;","","","false","4"
"STUDENT_DEDUCTIBLEPAYMENTSTOIRAKEOGHOTHER","2024-2025","return true;","","","false","72"
"STUDENT_EARNEDINCOMETAXCREDITRECEIVEDDURINGTAXYEAR","2024-2025","return true;","","","false","71"
"STUDENT_EDUCATIONCREDITS","2024-2025","return true;","","","false","73"
"STUDENT_EITHERPARENTATTENDCOLLEGE","2024-2025","return true;","","","false","41"
"STUDENT_EMAILADDRESS","2024-2025","return true;","","","false","8"
"STUDENT_EMANCIPATEDMINOR","2024-2025","return true;","","","false","24"
"STUDENT_FILED1040OR1040NR","2024-2025","return true;","","","false","59"
"STUDENT_FILEDJOINTRETURNWITHCURRENTSPOUSE","2024-2025","return true;","","","false","61"
"STUDENT_FILEDNONUSTAXRETURN","2024-2025","return true;","","","false","60"
"STUDENT_FILEDSCHEDULEABDEFORH","2024-2025","return true;","","","false","74"
"STUDENT_FIRSTBACHELORSDEGREEBEFORESCHOOLYEAR","2024-2025","return true;","","","false","16"
"STUDENT_FIRSTNAME","2024-2025","return true;","","","false","0"
"STUDENT_FOREIGNEARNEDINCOMEEXCLUSION","2024-2025","return true;","","","false","77"
"STUDENT_GRADELEVELINCOLLEGE","2024-2025","return true;","","","false","15"
"STUDENT_HIGHSCHOOLCITY","2024-2025","return true;","","","false","45"
"STUDENT_HIGHSCHOOLCOMPLETIONSTATUS","2024-2025","return true;","","","false","43"
"STUDENT_HIGHSCHOOLEQUIVALENTDIPLOMANAME","2024-2025","return true;","","","false","47"
"STUDENT_HIGHSCHOOLEQUIVALENTDIPLOMASTATE","2024-2025","return true;","","","false","48"
"STUDENT_HIGHSCHOOLNAME","2024-2025","return true;","","","false","44"
"STUDENT_HIGHSCHOOLSTATE","2024-2025","return true;","","","false","46"
"STUDENT_INCOMEEARNEDFROMWORK","2024-2025","return true;","","","false","63"
"STUDENT_INCOMETAXPAID","2024-2025","return true;","","","false","70"
"STUDENT_INFOSTERCARE","2024-2025","return true;","","","false","23"
"STUDENT_IRAROLLOVER","2024-2025","return true;","","","false","66"
"STUDENT_ITIN","2024-2025","return true;","","","false","6"
"STUDENT_LASTNAME","2024-2025","return true;","","","false","2"
"STUDENT_LEGALGUARDIANSHIP","2024-2025","return true;","","","false","25"
"STUDENT_LEGALRESIDENCEDATE","2024-2025","return true;","","","false","40"
"STUDENT_MARITALSTATUS","2024-2025","return true;","","","false","14"
"STUDENT_MIDDLENAME","2024-2025","return true;","","","false","1"
"STUDENT_NETWORTHOFBUSINESSESINVESTMENTFARMS","2024-2025","return true;","","","false","79"
"STUDENT_NETWORTHOFCURRENTINVESTMENTS","2024-2025","return true;","","","false","80"
"STUDENT_NONEOFTHEABOVEFEDERALBENEFITS","2024-2025","return true;","","","false","58"
"STUDENT_NONEOFTHEABOVEPERSONALCIRCUMSTANCES","2024-2025","return true;","","","false","26"
"STUDENT_NUMBERINCOLLEGE","2024-2025","return true;","","","false","36"
"STUDENT_OTHERCIRCUMSTANCESNONEOFTHEABOVE","2024-2025","return true;","","","false","32"
"STUDENT_PARENTKILLEDINTHELINEOFDUTY","2024-2025","return true;","","","false","42"
"STUDENT_PARENTSDECEASED","2024-2025","return true;","","","false","21"
"STUDENT_PENSIONROLLOVER","2024-2025","return true;","","","false","68"
"STUDENT_PHONENUMBER","2024-2025","return true;","","","false","7"
"STUDENT_PURSUINGTEACHERCERTIFICATION","2024-2025","return true;","","","false","17"
"STUDENT_RECEIVEDEITC","2024-2025","return true;","","","false","49"
"STUDENT_RECEIVEDFEDERALHOUSINGASSISTANCE","2024-2025","return true;","","","false","50"
"STUDENT_RECEIVEDFREEREDUCEDPRICELUNCH","2024-2025","return true;","","","false","51"
"STUDENT_RECEIVEDMEDICAID","2024-2025","return true;","","","false","52"
"STUDENT_RECEIVEDREFUNDABLECREDITFOR36BHEALTHPLAN","2024-2025","return true;","","","false","53"
"STUDENT_RECEIVEDSNAP","2024-2025","return true;","","","false","54"
"STUDENT_RECEIVEDSUPPLEMENTALSECURITYINCOME","2024-2025","return true;","","","false","55"
"STUDENT_RECEIVEDTANF","2024-2025","return true;","","","false","56"
"STUDENT_RECEIVEDWIC","2024-2025","return true;","","","false","57"
"STUDENT_SCHEDULECAMOUNT","2024-2025","return true;","","","false","75"
"STUDENT_SIGNATURE","2024-2025","return true;","","","false","103"
"STUDENT_SIGNATUREDATE","2024-2025","return true;","","","false","104"
"STUDENT_SOCIALSECURITYNUMBER","2024-2025","return true;","","","false","5"
"STUDENT_STATE","2024-2025","return true;","","","false","11"
"STUDENT_STATEOFLEGALRESIDENCE","2024-2025","return true;","","","false","39"
"STUDENT_STREETADDRESS","2024-2025","return true;","","","false","9"
"STUDENT_SUFFIX","2024-2025","return true;","","","false","3"
"STUDENT_TAXEXEMPTINTERESTINCOME","2024-2025","return true;","","","false","64"
"STUDENT_TAXRETURNFILINGSTATUS","2024-2025","return true;","","","false","62"
"STUDENT_TOTALOFCASHSAVINGSANDCHECKINGACCOUNTS","2024-2025","return true;","","","false","81"
"STUDENT_UNACCOMPANIEDANDHOMELESSFAA","2024-2025","return true;","","","false","31"
"STUDENT_UNACCOMPANIEDANDHOMELESSGENERAL","2024-2025","return true;","","","false","28"
"STUDENT_UNACCOMPANIEDANDHOMELESSHS","2024-2025","return true;","","","false","29"
"STUDENT_UNACCOMPANIEDANDHOMELESSTRIO","2024-2025","return true;","","","false","30"
"STUDENT_UNACCOMPANIEDHOMELESSYOUTH","2024-2025","return true;","","","false","27"
"STUDENT_UNSUBONLY","2024-2025","return true;","","","false","34"
"STUDENT_UNTAXEDPORTIONSOFIRADISTRIBUTIONS","2024-2025","return true;","","","false","65"
"STUDENT_UNTAXEDPORTIONSOFPENSIONS","2024-2025","return true;","","","false","67"
"STUDENT_UNUSUALCIRCUMSTANCE","2024-2025","return true;","","","false","33"
"STUDENT_UPDATEDFAMILYSIZE","2024-2025","return true;","","","false","35"
"STUDENT_VETERAN","2024-2025","return true;","","","false","19"
"STUDENT_WARDOFCOURT","2024-2025","return true;","","","false","22"
"STUDENT_ZIPCODE","2024-2025","return true;","","","false","12"
